Date_Time,Voltage Phase R,Voltage Phase  S,Voltage Phase T,Current Phase R,Current Phase S,Current Phase T,Frequency Hz,Active_Power,Reactive Power kVAR,Wind_Speed,Nacelle Temperature,Ambient_Temperature,Gear_Oil_Tempeature,Gearbox Bearing Temperature,Generator Winding Temperature Phase R,Generator Winding Temperature Phase S,Generator Winding Temperature Phase T,Hydraulic unit Pressure in bar,Hydralic Oil Temperature,Main bearing Temperature,Generator Bearing Temperature NDE,Generator Bearing Temperature DE,Generator_RPM,Power_cal,Power_act,Power_cate
2021-07-11 0:00:00,579.92,580.9533333,583.8366667,2.485,1.8,3.35,50.093,-6.393333333,9.121666667,10.41,28.33333333,27.53333333,35.52666667,34.01333333,43.64,44.16333333,46.285,169.7433333,46.24666667,29.63666667,37.91833333,36.91333333,41.095,734,734,replaced
2021-07-11 0:10:00,579.8,581.0916667,583.9083333,2.695,1.968333333,3.685,50.03533333,-6.67,8.803333333,11.16833333,28.40833333,27.485,35.4,33.955,43.335,43.83,45.89166667,169.7666667,44.65333333,29.605,37.81666667,36.82166667,45.72166667,807,807,replaced
2021-07-11 0:20:00,580.4166667,581.5266667,584.5483333,2.826666667,2.18,3.761666667,49.97833333,-6.733333333,9.016666667,9.476666667,28.41833333,27.41166667,35.36333333,33.87666667,43.02166667,43.50333333,45.52,169.6883333,43.84,29.6,37.74666667,36.77833333,44.16166667,586,586,replaced
2021-07-11 0:30:00,581.9016667,583.1133333,586.055,2.775,2.071666667,3.628333333,50.09733333,-6.086666667,9.448333333,10.28833333,28.29666667,27.365,35.26833333,33.81333333,42.73,43.19166667,45.17166667,169.8883333,43.31166667,29.6,37.65333333,36.73666667,47.09833333,716,716,replaced
2021-07-11 0:40:00,577.3166667,578.8516667,582.0366667,2.658333333,1.985,3.65,50.092,-6.516666667,9.025,11.28166667,28.47333333,27.38333333,35.075,33.74,42.455,42.89166667,44.82166667,169.675,42.865,29.59833333,37.56166667,36.68333333,48.41166667,809,809,replaced
2021-07-11 0:50:00,579.6916667,581.1966667,584.6166667,2.77,2.118333333,3.77,50.08166667,-6.956666667,9.093333333,11.33333333,28.345,27.345,35.04833333,33.63833333,42.18,42.59333333,44.475,169.71,42.52666667,29.56666667,37.46166667,36.64166667,49.31,810,810,replaced
2021-07-11 1:00:00,580.5633333,582.19,585.4766667,2.768333333,2.056666667,3.681666667,50.01233333,-6.016666667,9.201666667,11.33833333,28.33,27.27,34.96166667,33.605,41.90333333,42.30166667,44.14333333,169.7983333,42.23833333,29.55,37.35666667,36.57666667,48.41,810,810,replaced
2021-07-11 1:10:00,579.7016667,581.435,584.4966667,3.136666667,2.46,4.145,50.00033333,-7.14,8.751666667,10.865,27.98666667,27.215,34.58666667,33.49833333,41.64166667,42.02166667,43.82833333,169.63,41.98166667,29.50333333,37.22166667,36.50333333,41.12833333,789,789,replaced
2021-07-11 1:20:00,580.2383333,581.6516667,584.9133333,2.706666667,2.033333333,3.691666667,50.088,-6.578333333,8.66,10.31833333,28.00333333,27.16,34.51833333,33.37833333,41.39166667,41.76833333,43.52833333,169.755,41.82333333,29.49333333,37.05333333,36.39666667,40.74666667,720,720,replaced
2021-07-11 1:30:00,580.7583333,582.2483333,585.4383333,2.351666667,1.623333333,3.253333333,50.10033333,-6.303333333,9.528333333,9.318333333,27.89833333,27.095,34.31833333,33.23666667,41.165,41.51666667,43.24666667,169.5583333,41.67833333,29.45166667,36.89666667,36.27833333,34.19333333,562,562,replaced
2021-07-11 1:40:00,578.8116667,580.2833333,583.6633333,2.471666667,1.753333333,3.46,50.04766667,-6.303333333,9.075,9.273333333,27.775,27.105,34.11166667,33.11333333,40.92666667,41.285,42.97833333,169.605,41.59833333,29.40166667,36.73333333,36.155,33.795,555,555,replaced
2021-07-11 1:50:00,581.965,583.24,586.3966667,2.648333333,1.923333333,3.601666667,50.163,-6.33,9.23,8.736666667,27.80166667,27.12666667,34.07,33.00666667,40.70333333,41.055,42.72,169.5866667,41.48833333,29.4,36.58,36.02166667,36.1,471,471,replaced
2021-07-11 2:00:00,584.1583333,584.9133333,588.2116667,2.376666667,1.636666667,3.27,50.17366667,-6.32,9.373333333,7.841666667,27.94666667,27.10333333,34.04166667,32.85666667,40.48333333,40.82166667,42.47833333,169.7483333,41.54166667,29.4,36.46333333,35.935,29.625,340,340,replaced
2021-07-11 2:10:00,581.905,582.2533333,585.0883333,2.76,2.008333333,3.69,50.185,-6.901666667,8.775,7.398333333,27.86,27.10166667,33.79833333,32.81666667,40.27666667,40.61666667,42.255,169.6616667,41.60333333,29.37666667,36.34833333,35.855,27.36166667,284,284,replaced
2021-07-11 2:20:00,571.28,571.2066667,573.2416667,2.681666667,1.98,3.61,50.13133333,-6.286666667,9.558333333,6.771666667,27.71333333,27.06833333,33.845,32.68333333,40.08666667,40.42333333,42.05666667,169.9266667,41.695,29.34166667,36.24166667,35.76833333,23.65833333,217,217,replaced
2021-07-11 2:30:00,570.5266667,570.59,572.7033333,2.251666667,1.525,3.125,50.073,-5.851666667,9.433333333,7.068333333,27.60666667,27.03,33.70333333,32.59333333,39.905,40.24,41.86,169.5833333,41.75166667,29.31333333,36.12833333,35.72333333,23.26,247,247,replaced
2021-07-11 2:40:00,569.1766667,569.3233333,571.3083333,2.616666667,1.891666667,3.54,50.00733333,-6.665,9.336666667,6.903333333,27.56166667,27.045,33.65,32.51666667,39.73833333,40.06333333,41.67,169.7133333,41.795,29.3,36.01666667,35.67,22.37,230,230,replaced
2021-07-11 2:50:00,567.3783333,567.2766667,568.8683333,2.876666667,2.156666667,3.785,49.92233333,-6.823333333,9.32,6.08,27.60666667,27.00666667,33.68,32.42666667,39.56666667,39.89166667,41.51166667,169.7366667,41.88666667,29.29666667,35.92,35.61,22.165,156,156,replaced
2021-07-11 3:00:00,565.5516667,565.34,566.8616667,2.085,1.353333333,2.915,50.073,-6.081666667,9.266666667,6.351666667,27.65166667,26.98,33.55833333,32.34833333,39.41333333,39.74166667,41.34,169.42,41.92166667,29.25666667,35.84333333,35.58166667,20.60333333,179,179,replaced
2021-07-11 3:10:00,562.9483333,563.02,564.7066667,2.951666667,2.268333333,3.875,50.00566667,-6.996666667,9.503333333,6.77,27.63,26.98666667,33.46833333,32.315,39.25833333,39.57833333,41.18,169.6916667,41.935,29.225,35.77833333,35.525,21.81666667,217,217,replaced
2021-07-11 3:20:00,566.2416667,566.36,568.0983333,2.63,1.976666667,3.546666667,50.12366667,-6.356666667,9.155,7.47,27.5,26.95333333,33.48333333,32.25,39.12,39.44333333,41.03833333,169.7916667,41.96333333,29.2,35.675,35.47,23.85166667,293,293,replaced
2021-07-11 3:30:00,567.8516667,567.9683333,569.655,2.223333333,1.513333333,3.06,50.14333333,-6.11,9.245,7.395,27.495,26.945,33.42833333,32.17333333,38.965,39.28666667,40.88166667,169.5883333,41.87333333,29.2,35.6,35.42333333,26.66166667,284,284,replaced
2021-07-11 3:40:00,564.4216667,564.3466667,565.9466667,2.506666667,1.836666667,3.415,50.055,-6.271666667,9.223333333,6.388333333,27.52833333,26.97666667,33.33166667,32.16166667,38.82666667,39.14,40.72833333,169.6766667,41.9,29.2,35.53,35.37166667,20.25,182,182,replaced
2021-07-11 3:50:00,569.22,569.1,570.9066667,2.993333333,2.248333333,3.878333333,50.08333333,-6.79,9.415,7.858333333,27.49666667,26.985,33.35,32.07833333,38.69,39.00333333,40.56666667,169.825,41.88833333,29.19833333,35.5,35.35333333,29.98666667,343,343,replaced
2021-07-11 4:00:00,575.4866667,576.1833333,578.545,2.303333333,1.556666667,3.181666667,50.096,-6.28,9.361666667,8.465,27.49666667,27.05666667,33.36666667,32.03166667,38.55,38.85166667,40.41,169.5233333,41.79333333,29.16,35.47333333,35.33333333,28.36333333,430,430,replaced
2021-07-11 4:10:00,575.675,576.0566667,578.6533333,2.611666667,1.893333333,3.553333333,50.09033333,-6.59,9.51,7.791666667,27.57166667,27.03166667,33.21833333,32.015,38.41333333,38.71833333,40.25166667,169.6766667,41.68333333,29.12833333,35.385,35.265,28.76333333,334,334,replaced
2021-07-11 4:20:00,572.77,572.82,574.6883333,2.59,1.906666667,3.51,50.086,-7.193333333,9.375,7.38,27.67833333,27.01666667,33.13666667,31.975,38.26833333,38.56833333,40.1,169.9233333,41.64,29.1,35.29666667,35.205,27.16833333,282,282,replaced
2021-07-11 4:30:00,573.5516667,573.78,575.7383333,2.503333333,1.775,3.345,50.15066667,-5.938333333,9.435,7.013333333,27.77,27.02666667,33.03666667,31.89666667,38.15,38.44,39.95,169.64,41.66833333,29.1,35.20666667,35.13666667,26.335,241,241,replaced
2021-07-11 4:40:00,575.0116667,575.445,577.9,2.751666667,2.056666667,3.695,50.081,-6.405,9.608333333,7.963333333,27.835,27.18666667,33.04333333,31.83166667,38.02333333,38.29,39.79,169.6766667,41.7,29.09166667,35.13666667,35.055,30.19,357,357,replaced
2021-07-11 4:50:00,576.2083333,576.8483333,579.5383333,2.528333333,1.823333333,3.503333333,50.069,-6.645,9.111666667,8.345,27.895,27.24666667,32.955,31.82833333,37.875,38.15833333,39.63833333,169.59,41.56,29.06166667,35.07833333,34.97333333,30.26833333,412,412,replaced
2021-07-11 5:00:00,575.8483333,576.815,579.52,2.255,1.488333333,3.128333333,49.99066667,-6.135,9.158333333,9.151666667,27.82,27.31833333,32.865,31.75333333,37.74333333,38.01333333,39.47,169.7583333,41.555,29.03333333,34.99333333,34.88,31.62333333,536,536,replaced
2021-07-11 5:10:00,575.75,576.6483333,579.4716667,2.946666667,2.225,3.933333333,50.041,-7.066666667,9.236666667,8.958333333,27.71,27.3,32.77666667,31.72833333,37.61666667,37.86666667,39.325,169.7433333,41.56333333,29.015,34.88666667,34.81833333,30.08833333,506,506,replaced
2021-07-11 5:20:00,573.595,574.935,577.3966667,2.595,1.925,3.55,50.01316667,-6.383333333,9.343333333,9.536666667,27.63333333,27.17833333,32.75833333,31.64666667,37.47833333,37.735,39.16,169.6766667,41.45166667,29,34.8,34.755,30.20166667,596,596,replaced
2021-07-11 5:30:00,576.1083333,577.6566667,579.8916667,2.57,1.828333333,3.508333333,50.17066667,-6.08,9.56,9.031666667,27.585,27.07833333,32.64333333,31.63,37.34666667,37.59333333,39.02333333,169.81,41.38333333,29,34.705,34.69166667,30.82333333,517,517,replaced
2021-07-11 5:40:00,575.5733333,576.8766667,579.0366667,2.666666667,1.996666667,3.648333333,50.12133333,-6.536666667,9.361666667,9.266666667,27.57166667,27.07,32.63833333,31.53666667,37.22666667,37.45333333,38.86,169.5766667,41.35,28.99833333,34.615,34.62,31.595,553,553,replaced
2021-07-11 5:50:00,574.8883333,576.1416667,577.89,2.776666667,2.096666667,3.72,49.97183333,-6.76,9.27,8.541666667,27.63,27.065,32.56166667,31.46833333,37.09833333,37.34833333,38.71833333,169.9216667,41.29166667,28.97,34.52666667,34.55333333,30.57166667,441,441,replaced
2021-07-11 6:00:00,572.8,574.2816667,576.185,2.24,1.52,3.07,49.874,-6.081666667,9.116666667,8.7,27.61666667,27.15166667,32.465,31.44333333,36.97166667,37.205,38.56,169.525,41.27666667,28.94333333,34.45333333,34.485,28.14666667,466,466,replaced
2021-07-11 6:10:00,573.39,575.19,577.3366667,2.89,2.18,3.87,49.90933333,-6.508333333,9.19,9.503333333,27.635,27.275,32.41166667,31.40166667,36.86166667,37.07666667,38.44333333,169.7233333,41.21833333,28.91666667,34.38166667,34.42,31.33833333,591,591,replaced
2021-07-11 6:20:00,580.4083333,582.4183333,584.7116667,2.925,2.245,3.911666667,49.994,-6.288333333,9.013333333,9.16,27.74,27.38666667,32.32166667,31.36666667,36.74333333,36.96,38.29333333,169.5516667,41.20166667,28.90166667,34.3,34.36333333,31.82666667,537,537,replaced
2021-07-11 6:30:00,585.785,587.865,590.03,2.771666667,2.058333333,3.681666667,49.96966667,-6.713333333,9.46,9.506666667,27.84833333,27.50166667,32.33,31.27833333,36.63333333,36.84166667,38.165,169.7666667,41.215,28.9,34.22333333,34.305,30.77666667,591,591,replaced
2021-07-11 6:40:00,577.5183333,579.6566667,581.5983333,2.61,1.935,3.583333333,50.103,-6.573333333,8.893333333,8.281666667,27.90166667,27.50666667,32.25333333,31.26666667,36.52166667,36.72333333,38.03666667,169.6333333,41.12666667,28.9,34.2,34.24833333,29.20833333,402,402,replaced
2021-07-11 6:50:00,574.985,576.785,578.5066667,3.098333333,2.446666667,4.081666667,50.037,-6.778333333,9.188333333,8.515,28.01333333,27.62333333,32.19666667,31.24333333,36.40666667,36.61,37.90666667,169.7183333,41.30833333,28.9,34.12333333,34.20333333,31.66166667,437,437,replaced
2021-07-11 7:00:00,575.8983333,577.39,579.315,2.323333333,1.576666667,3.166666667,50.095,-6.341666667,9.171666667,8.335,28.04,27.605,32.23,31.19333333,36.29333333,36.495,37.78833333,169.7033333,41.36333333,28.9,34.1,34.15166667,33.21333333,410,410,replaced
2021-07-11 7:10:00,578.2216667,579.7283333,581.7983333,2.66,2.001666667,3.633333333,50.14933333,-6.605,9.508333333,8.933333333,28.07333333,27.69333333,32.20666667,31.16666667,36.18833333,36.37666667,37.66,169.8433333,41.38333333,28.89833333,34.1,34.10666667,34.32833333,502,502,replaced
2021-07-11 7:20:00,575.9916667,577.6783333,579.6483333,2.598333333,1.871666667,3.575,50.1355,-6.643333333,9.195,8.56,28.06833333,27.81,32.13333333,31.15833333,36.08,36.27833333,37.54833333,169.5166667,41.40666667,28.9,34.06166667,34.08,31.34666667,444,444,replaced
2021-07-11 7:30:00,575.5383333,577.1283333,579.2633333,3.148333333,2.496666667,4.056666667,50.08166667,-5.84,9.191666667,9.205,28.13666667,27.95,32.07666667,31.15833333,35.99,36.16666667,37.42333333,169.9816667,41.57833333,28.9,34,34.045,33.305,544,544,replaced
2021-07-11 7:40:00,577.2,578,581.2,5.7,5.5,6.5,50.2,-4,9.8,8.5,28.2,28,31.8,31.2,35.9,36.1,37.4,176.1,41.4,28.9,34,34.1,45.4,435,435,replaced
2021-07-11 7:50:00,577.2,578,581.2,5.7,5.5,6.5,50.2,-4,9.8,8.5,28.2,28,31.8,31.2,35.9,36.1,37.4,176.1,41.4,28.9,34,34.1,45.4,435,435,replaced
2021-07-11 8:00:00,577.2,578,581.2,5.7,5.5,6.5,50.2,-4,9.8,8.5,28.2,28,31.8,31.2,35.9,36.1,37.4,176.1,41.4,28.9,34,34.1,45.4,435,435,replaced
2021-07-11 8:10:00,574.5383333,575.765,578.6766667,3.483333333,3.348333333,4.466666667,50.166,-4.021666667,9.786666667,9.613333333,28.11333333,28.04333333,31.92166667,31.07333333,35.77666667,35.97,37.22666667,173.835,41.27,28.895,33.90666667,33.96833333,43.71833333,608,608,replaced
2021-07-11 8:20:00,180.885,181.4533333,182.0966667,0.2983333333,0.285,0.4616666667,50.15466667,-1.178333333,9.476666667,10.67833333,27.99166667,28.18166667,32.035,30.84166667,35.6,35.725,36.90833333,165.3533333,40.81333333,28.89666667,33.70833333,33.79,25.03666667,770,770,replaced
2021-07-11 8:30:00,0,0,0,0,0,0,50.16,0,9.9,10.9,28,28.2,32.1,30.8,35.6,35.7,36.9,165.2,40.8,28.9,33.7,33.8,23,792,792,replaced
2021-07-11 8:40:00,0,0,0,0,0,0,50.16,0,9.9,10.9,28,28.2,32.1,30.8,35.6,35.7,36.9,165.2,40.8,28.9,33.7,33.8,23,792,792,replaced
2021-07-11 8:50:00,0,0,0,0,0,0,50.16,0,9.9,10.9,28,28.2,32.1,30.8,35.6,35.7,36.9,165.2,40.8,28.9,33.7,33.8,23,792,792,replaced
2021-07-11 9:00:00,0,0,0,0,0,0,50.16,0,9.9,10.9,28,28.2,32.1,30.8,35.6,35.7,36.9,165.2,40.8,28.9,33.7,33.8,23,792,792,replaced
2021-07-11 9:10:00,0,0,0,0,0,0,50.16,0,9.9,10.9,28,28.2,32.1,30.8,35.6,35.7,36.9,165.2,40.8,28.9,33.7,33.8,23,792,792,replaced
2021-07-11 9:20:00,0,0,0,0,0,0,50.16,0,9.9,10.9,28,28.2,32.1,30.8,35.6,35.7,36.9,165.2,40.8,28.9,33.7,33.8,23,792,792,replaced
2021-07-11 9:30:00,0,0,0,0,0,0,50.16,0,9.9,10.9,28,28.2,32.1,30.8,35.6,35.7,36.9,165.2,40.8,28.9,33.7,33.8,23,792,792,replaced
2021-07-11 9:40:00,0,0,0,0,0,0,50.16,0,9.9,10.9,28,28.2,32.1,30.8,35.6,35.7,36.9,165.2,40.8,28.9,33.7,33.8,23,792,792,replaced
2021-07-11 9:50:00,0,0,0,0,0,0,50.16,0,9.9,10.9,28,28.2,32.1,30.8,35.6,35.7,36.9,165.2,40.8,28.9,33.7,33.8,23,792,792,replaced
2021-07-11 10:00:00,396.2516667,397.175,399.225,2.21,1.843333333,2.741666667,50.19166667,-4.261666667,8.553333333,8.726666667,27.99833333,27.2,31.55833333,30.625,35.05666667,35.165,36.275,150.0833333,38.49666667,28.83166667,31.69833333,31.88166667,215.8683333,470,470,replaced
2021-07-11 10:10:00,580.485,583.2683333,583.7616667,4.315,3.885,5.065,9.197333333,-1.966666667,202.7,2.021666667,28,28.79666667,31.93333333,30.70333333,34.79166667,34.81666667,35.90333333,31.195,37.04666667,28.8,33.2,33.49,32.84166667,0,0,replaced
2021-07-11 10:20:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 10:30:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 10:40:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 10:50:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 11:00:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 11:10:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 11:20:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 11:30:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 11:40:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 11:50:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 12:00:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 12:10:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 12:20:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 12:30:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 12:40:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 12:50:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 13:00:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 13:10:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 13:20:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 13:30:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 13:40:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 13:50:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 14:00:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 14:10:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 14:20:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 14:30:00,580.7,583.7,583.8,4.2,3.8,4.9,0,0,247.1,0,28,28.8,32,30.7,34.8,34.8,35.9,0,37,28.8,33.2,33.5,0,0,0,actual
2021-07-11 14:40:00,580.895,583.1916667,584.7066667,3.268333333,2.818333333,4.151666667,25.01033333,-3.751666667,128.1016667,3.801666667,27.93,22.00666667,31.13166667,30.4,34.1,34.105,35.1,82.47,34.71333333,28.78333333,25.29833333,25.55,292.9966667,27,27,replaced
2021-07-11 14:50:00,579.52,580.8233333,583.1966667,27.32833333,26.24166667,27.565,50.01366667,-9.961666667,3.198333333,9.266666667,27.84166667,28.89166667,31.36333333,33.76333333,34.08666667,34.125,35.01,170.0766667,33.47,28.80333333,33.2,33.815,374.3316667,553,553,replaced
2021-07-11 15:00:00,579.6383333,580.9066667,583.3283333,2.936666667,2.273333333,3.033333333,49.98966667,-3.318333333,2.633333333,9.791666667,27.91166667,28.77166667,31.29,34.57666667,34.71666667,34.74166667,35.63833333,169.85,35.80166667,28.86833333,33.67833333,34.23,38.67166667,636,636,replaced
2021-07-11 15:10:00,579.3,579.9,583.3,2.6,1.5,2.2,49.98,-1.6,3.2,8.9,28,28.7,31.4,34,34.7,34.7,35.6,165.1,37.1,28.8,33.6,34.2,35.9,496,496,replaced
2021-07-11 15:20:00,579.6233333,580.045,583.135,21.015,19.86333333,20.68666667,50.01066667,3.92,1.555,8.931666667,28.01,28.77666667,31.37166667,33.76166667,34.625,34.64833333,35.53,167.0083333,37.36,28.84,33.52166667,34.07833333,263.4216667,501,501,replaced
2021-07-11 15:30:00,577.5116667,578.3516667,580.5583333,80.28333333,79.815,79.82833333,49.95866667,100.0866667,0.935,8.425,28.01333333,28.78833333,33.61166667,41.87166667,36.92666667,36.95833333,37.87333333,169.305,38.63333333,28.96333333,34.86,34.86,651.0516667,424,424,replaced
2021-07-11 15:40:00,575.0416667,576.2033333,577.9916667,18.00666667,17.36333333,17.94333333,50.01366667,1.535,5.39,8.01,28.07333333,28.87833333,34.35833333,45.84666667,39.08666667,39.03166667,40.00833333,170.015,40.37,29.1,36.33333333,35.59,165.9316667,363,363,replaced
2021-07-11 15:50:00,578.8183333,580.1166667,581.5116667,215.925,215.885,214.025,50.05,358.6366667,0.9966666667,8.888333333,28.295,28.935,38.41333333,58.04666667,43.87166667,43.76333333,44.77166667,169.6166667,42.06666667,29.28666667,38.79666667,37.07333333,1397.216667,495,358.6366667,actual
2021-07-11 16:00:00,578.3166667,580.0016667,581.1933333,246.5966667,247.145,244.8616667,50.03533333,417.7016667,1.525,8.738333333,28.52666667,28.81,44.34666667,75.18,54.43666667,54.275,55.31166667,169.6033333,43.23833333,29.88666667,45.825,41.11666667,1489.6,471,417.7016667,actual
2021-07-11 16:10:00,575.89,576.275,578.3183333,244.6116667,244.67,242.9916667,50.076,410.3783333,3.098333333,8.515,28.55,28.885,47.91,80.46333333,61.63666667,61.44833333,62.61666667,169.715,44.48333333,30.58666667,49.785,44.59666667,1480.721667,437,410.3783333,actual
2021-07-11 16:20:00,575.125,575.2966667,577.5233333,241.695,241.82,239.82,50.08366667,405.3633333,-1.468333333,8.558333333,28.565,28.755,50.70666667,83.12333333,67.45166667,67.23333333,68.515,169.5683333,45.54,31.235,52.42,47.355,1473.005,444,405.3633333,actual
2021-07-11 16:30:00,574.5966667,576.3083333,578.275,245.35,245.5116667,243.6883333,49.99333333,413.0966667,1.46,8.63,28.81333333,28.69,53.02166667,83.99166667,71.97333333,71.75,73.19833333,169.7866667,46.68833333,31.83666667,54.09333333,50.05166667,1481.483333,455,413.0966667,actual
2021-07-11 16:40:00,577.2783333,578.1066667,581.05,248.8766667,248.83,246.7416667,49.94433333,419.9616667,0.7016666667,8.926666667,28.76166667,28.87333333,54.86333333,85.36166667,75.95,75.68833333,77.28666667,169.5816667,47.68333333,32.35333333,55.32833333,55.155,1500.065,501,419.9616667,actual
2021-07-11 16:50:00,579.465,580.9116667,583.2416667,247.335,247.5583333,245.7,50.02433333,421.19,-3.243333333,8.763333333,28.80833333,28.875,56.765,86.42666667,79.13333333,78.85333333,80.50833333,169.6916667,48.58166667,32.80833333,56.50166667,54.93166667,1498.468333,475,421.19,actual
2021-07-11 17:00:00,583.6616667,585.66,586.4,243.6083333,244.4816667,241.7883333,50.174,416.5966667,0.59,8.886666667,28.95333333,28.685,58.41166667,87.13166667,81.74,81.41833333,83.2,169.7766667,49.425,33.26166667,57.75,55.09,1490.528333,494,416.5966667,actual
2021-07-11 17:10:00,584.3566667,585.385,587.3483333,245.9533333,245.9833333,244.2083333,50.15866667,418.7833333,2.345,9.131666667,29.09333333,29.32,58.79,87.79666667,83.93166667,83.69333333,85.48666667,169.66,47.94666667,33.64,59.05,55.76666667,1499.44,532,418.7833333,actual
2021-07-11 17:20:00,583.4033333,584.9466667,586.3716667,245.7966667,246.1116667,244.125,50.06666667,420.5083333,-1.97,8.818333333,29.37166667,29.70666667,57.84833333,87.46833333,85.765,85.45666667,87.40833333,169.7683333,46.805,34.05166667,60.34333333,56.94333333,1500.576667,484,420.5083333,actual
2021-07-11 17:30:00,583.2266667,583.7483333,585.8366667,236.26,236.2033333,234.37,50.04866667,400.3416667,2.331666667,8.515,29.64,29.81,57.79833333,86.90166667,87.14833333,86.90833333,88.72833333,169.83,46.155,34.505,62.03833333,57.79666667,1470.483333,437,400.3416667,actual
2021-07-11 17:40:00,582.8733333,583.7983333,584.67,236.915,237.22,235.6866667,50.00433333,401.8083333,-0.04833333333,8.546666667,29.445,29.70833333,57.87833333,86.23333333,88.40833333,88.05666667,90.09666667,169.505,45.445,34.96666667,62.63333333,58.86666667,1455.443333,442,401.8083333,actual
